
Linea 435 Columnas: 67-68     	 .          	 es OPERADOR

Linea 435 Columnas: 68-92     	 TOTAL_EGRESOS_FAMILIARES          	 es IDENTIFICADOR

Linea 435 Columnas: 92-93     	 ,          	 es OPERADOR

Linea 435 Columnas: 94-95     	 0          	 es BOOLEANO (value = 0)

Linea 435 Columnas: 95-96     	 )          	 es OPERADOR

Linea 435 Columnas: 96-97     	 )          	 es OPERADOR

Linea 435 Columnas: 98-100     	 AS          	 es PALABRA_RESERVADA

Linea 435 Columnas: 101-120     	 DIFERENCIA_INGRESOS          	 es IDENTIFICADOR

Linea 435 Columnas: 120-121     	 ,          	 es OPERADOR

Linea 436 Columnas: 13-14     	 s          	 es IDENTIFICADOR

Linea 436 Columnas: 14-15     	 .          	 es OPERADOR

Linea 436 Columnas: 15-21     	 PUNTEO          	 es IDENTIFICADOR

Linea 436 Columnas: 21-22     	 ,          	 es OPERADOR

Linea 437 Columnas: 13-14     	 (          	 es OPERADOR

Linea 437 Columnas: 15-21     	 SELECT          	 es PALABRA_RESERVADA

Linea 437 Columnas: 22-25     	 TOP          	 es PALABRA_RESERVADA

Linea 437 Columnas: 26-27     	 1          	 es BOOLEANO (value = 1)

Linea 438 Columnas: 22-24     	 HS          	 es IDENTIFICADOR

Linea 438 Columnas: 24-25     	 .          	 es OPERADOR

Linea 438 Columnas: 25-35     	 COMENTARIO          	 es IDENTIFICADOR

Linea 439 Columnas: 15-19     	 FROM          	 es PALABRA_RESERVADA

Linea 439 Columnas: 20-25     	 Becas          	 es IDENTIFICADOR

Linea 439 Columnas: 25-26     	 .          	 es OPERADOR

Linea 439 Columnas: 26-29     	 dbo          	 es IDENTIFICADOR

Linea 439 Columnas: 29-30     	 .          	 es OPERADOR

Linea 439 Columnas: 30-60     	 SB_HISTORIAL_ESTATUS_SOLICITUD          	 es IDENTIFICADOR

Linea 439 Columnas: 61-63     	 AS          	 es PALABRA_RESERVADA

Linea 439 Columnas: 64-66     	 HS          	 es IDENTIFICADOR

Linea 439 Columnas: 67-71     	 WITH          	 es PALABRA_RESERVADA

Linea 439 Columnas: 72-73     	 (          	 es OPERADOR

Linea 439 Columnas: 73-79     	 NOLOCK          	 es IDENTIFICADOR

Linea 439 Columnas: 79-80     	 )          	 es OPERADOR

Linea 440 Columnas: 15-20     	 WHERE          	 es PALABRA_RESERVADA

Linea 440 Columnas: 21-23     	 HS          	 es IDENTIFICADOR

Linea 440 Columnas: 23-24     	 .          	 es OPERADOR

Linea 440 Columnas: 24-37     	 ESTATUS_NUEVO          	 es IDENTIFICADOR

Linea 440 Columnas: 38-39     	 =          	 es OPERADOR

Linea 440 Columnas: 40-41     	 8          	 es ENTERO (value = 8)

Linea 441 Columnas: 21-24     	 AND          	 es PALABRA_RESERVADA

Linea 441 Columnas: 25-27     	 HS          	 es IDENTIFICADOR

Linea 441 Columnas: 27-28     	 .          	 es OPERADOR

Linea 441 Columnas: 28-40     	 NO_SOLICITUD          	 es IDENTIFICADOR

Linea 441 Columnas: 41-42     	 =          	 es OPERADOR

Linea 441 Columnas: 43-44     	 s          	 es IDENTIFICADOR

Linea 441 Columnas: 44-45     	 .          	 es OPERADOR

Linea 441 Columnas: 45-57     	 NO_SOLICITUD          	 es IDENTIFICADOR

Linea 441 Columnas: 57-58     	 )          	 es OPERADOR

Linea 441 Columnas: 59-61     	 AS          	 es PALABRA_RESERVADA

Linea 441 Columnas: 62-77     	 COMENTARIO_DAEF          	 es IDENTIFICADOR

Linea 441 Columnas: 77-78     	 ,          	 es OPERADOR

Linea 442 Columnas: 13-17     	 CAST          	 es PALABRA_RESERVADA

Linea 442 Columnas: 17-18     	 (          	 es OPERADOR

Linea 442 Columnas: 18-23     	 ROUND          	 es IDENTIFICADOR

Linea 442 Columnas: 23-24     	 (          	 es OPERADOR

Linea 442 Columnas: 24-25     	 (          	 es OPERADOR

Linea 442 Columnas: 25-31     	 ISNULL          	 es IDENTIFICADOR

Linea 442 Columnas: 31-32     	 (          	 es OPERADOR

Linea 442 Columnas: 32-35     	 sss          	 es IDENTIFICADOR

Linea 442 Columnas: 35-36     	 .          	 es OPERADOR

Linea 442 Columnas: 36-61     	 TOTAL_INGRESOS_FAMILIARES          	 es IDENTIFICADOR

Linea 442 Columnas: 61-62     	 ,          	 es OPERADOR

Linea 442 Columnas: 63-64     	 0          	 es BOOLEANO (value = 0)

Linea 442 Columnas: 64-65     	 )          	 es OPERADOR

Linea 442 Columnas: 66-67     	 /          	 es OPERADOR

Linea 442 Columnas: 68-69     	 (          	 es OPERADOR

Linea 442 Columnas: 69-70     	 (          	 es OPERADOR

Linea 442 Columnas: 71-77     	 SELECT          	 es PALABRA_RESERVADA

Linea 442 Columnas: 78-83     	 COUNT          	 es PALABRA_RESERVADA

Linea 442 Columnas: 83-84     	 (          	 es OPERADOR

Linea 442 Columnas: 84-85     	 1          	 es BOOLEANO (value = 1)

Linea 442 Columnas: 85-86     	 )          	 es OPERADOR

Linea 443 Columnas: 71-75     	 FROM          	 es PALABRA_RESERVADA

Linea 443 Columnas: 76-81     	 Becas          	 es IDENTIFICADOR

Linea 443 Columnas: 81-82     	 .          	 es OPERADOR

Linea 443 Columnas: 82-85     	 dbo          	 es IDENTIFICADOR

Linea 443 Columnas: 85-86     	 .          	 es OPERADOR

Linea 443 Columnas: 86-105     	 SB_SECCION_FAMILIAR          	 es IDENTIFICADOR

Linea 443 Columnas: 106-108     	 AS          	 es PALABRA_RESERVADA

Linea 443 Columnas: 109-111     	 SF          	 es IDENTIFICADOR

Linea 443 Columnas: 112-116     	 WITH          	 es PALABRA_RESERVADA

Linea 443 Columnas: 117-118     	 (          	 es OPERADOR

Linea 443 Columnas: 118-124     	 NOLOCK          	 es IDENTIFICADOR

Linea 443 Columnas: 124-125     	 )          	 es OPERADOR

Linea 444 Columnas: 71-76     	 WHERE          	 es PALABRA_RESERVADA

Linea 444 Columnas: 77-79     	 SF          	 es IDENTIFICADOR

Linea 444 Columnas: 79-80     	 .          	 es OPERADOR

Linea 444 Columnas: 80-101     	 DEPENDIENTE_ECONOMICO          	 es IDENTIFICADOR

Linea 444 Columnas: 102-103     	 =          	 es OPERADOR

Linea 444 Columnas: 104-105     	 1          	 es BOOLEANO (value = 1)

Linea 445 Columnas: 77-80     	 AND          	 es PALABRA_RESERVADA

Linea 445 Columnas: 81-83     	 SF          	 es IDENTIFICADOR

Linea 445 Columnas: 83-84     	 .          	 es OPERADOR

Linea 445 Columnas: 84-96     	 NO_SOLICITUD          	 es IDENTIFICADOR

Linea 445 Columnas: 97-98     	 =          	 es OPERADOR

Linea 445 Columnas: 99-101     	 ST          	 es IDENTIFICADOR

Linea 445 Columnas: 101-102     	 .          	 es OPERADOR

Linea 445 Columnas: 102-132     	 NO_SOLICITUD_TRABAJADOR_SOCIAL          	 es IDENTIFICADOR

Linea 445 Columnas: 132-133     	 )          	 es OPERADOR

Linea 445 Columnas: 134-135     	 +          	 es OPERADOR

Linea 445 Columnas: 136-137     	 1          	 es BOOLEANO (value = 1)

Linea 445 Columnas: 137-138     	 )          	 es OPERADOR

Linea 445 Columnas: 138-139     	 )          	 es OPERADOR

Linea 445 Columnas: 139-140     	 ,          	 es OPERADOR

Linea 445 Columnas: 141-142     	 2          	 es ENTERO (value = 2)

Linea 445 Columnas: 142-143     	 )          	 es OPERADOR

Linea 445 Columnas: 144-146     	 AS          	 es PALABRA_RESERVADA

Linea 445 Columnas: 147-154     	 DECIMAL          	 es PALABRA_RESERVADA

Linea 445 Columnas: 154-155     	 (          	 es OPERADOR

Linea 445 Columnas: 155-157     	 10          	 es ENTERO (value = 10)

Linea 445 Columnas: 157-158     	 ,          	 es OPERADOR

Linea 445 Columnas: 159-160     	 2          	 es ENTERO (value = 2)

Linea 445 Columnas: 160-161     	 )          	 es OPERADOR

Linea 445 Columnas: 161-162     	 )          	 es OPERADOR

Linea 445 Columnas: 163-165     	 AS          	 es PALABRA_RESERVADA

Linea 445 Columnas: 166-183     	 INGRESO_PERCAPITA          	 es IDENTIFICADOR

Linea 445 Columnas: 183-184     	 ,          	 es OPERADOR

Linea 446 Columnas: 13-14     	 t          	 es IDENTIFICADOR

Linea 446 Columnas: 14-15     	 .          	 es OPERADOR

Linea 446 Columnas: 15-26     	 Descripcion          	 es IDENTIFICADOR

Linea 446 Columnas: 27-29     	 AS          	 es PALABRA_RESERVADA

Linea 446 Columnas: 30-35     	 AYUDA          	 es IDENTIFICADOR

Linea 446 Columnas: 35-36     	 ,          	 es OPERADOR

Linea 447 Columnas: 13-14     	 e          	 es IDENTIFICADOR

Linea 447 Columnas: 14-15     	 .          	 es OPERADOR

Linea 447 Columnas: 15-21     	 NOMBRE          	 es IDENTIFICADOR

Linea 447 Columnas: 22-24     	 AS          	 es PALABRA_RESERVADA

Linea 447 Columnas: 25-32     	 ESTATUS          	 es IDENTIFICADOR

Linea 447 Columnas: 32-33     	 ,          	 es OPERADOR

Linea 448 Columnas: 13-14     	 e          	 es IDENTIFICADOR

Linea 448 Columnas: 14-15     	 .          	 es OPERADOR

Linea 448 Columnas: 15-22     	 ESTATUS          	 es IDENTIFICADOR

Linea 448 Columnas: 23-25     	 AS          	 es PALABRA_RESERVADA

Linea 448 Columnas: 26-36     	 NO_ESTATUS          	 es IDENTIFICADOR

Linea 448 Columnas: 36-37     	 ,          	 es OPERADOR

Linea 449 Columnas: 13-14     	 (          	 es OPERADOR

Linea 449 Columnas: 15-21     	 SELECT          	 es PALABRA_RESERVADA

Linea 449 Columnas: 22-25     	 TOP          	 es PALABRA_RESERVADA

Linea 449 Columnas: 26-27     	 1          	 es BOOLEANO (value = 1)

Linea 450 Columnas: 22-26     	 CASE          	 es PALABRA_RESERVADA

Linea 450 Columnas: 27-29     	 ES          	 es IDENTIFICADOR

Linea 450 Columnas: 29-30     	 .          	 es OPERADOR

Linea 450 Columnas: 30-37     	 VISIBLE          	 es IDENTIFICADOR

Linea 451 Columnas: 24-28     	 WHEN          	 es PALABRA_RESERVADA

Linea 451 Columnas: 29-30     	 1          	 es BOOLEANO (value = 1)

Linea 451 Columnas: 31-35     	 THEN          	 es PALABRA_RESERVADA

Linea 451 Columnas: 36-38     	 ES          	 es IDENTIFICADOR

Linea 451 Columnas: 38-39     	 .          	 es OPERADOR

Linea 451 Columnas: 39-49     	 COMENTARIO          	 es IDENTIFICADOR

Linea 452 Columnas: 24-28     	 ELSE          	 es PALABRA_RESERVADA

Linea 452 Columnas: 29-31     	 ''          	 es CADENA (value = '')

Linea 453 Columnas: 22-25     	 END          	 es PALABRA_RESERVADA

Linea 454 Columnas: 15-19     	 FROM          	 es PALABRA_RESERVADA

Linea 454 Columnas: 20-25     	 Becas          	 es IDENTIFICADOR

Linea 454 Columnas: 25-26     	 .          	 es OPERADOR

Linea 454 Columnas: 26-29     	 dbo          	 es IDENTIFICADOR

Linea 454 Columnas: 29-30     	 .          	 es OPERADOR

Linea 454 Columnas: 30-60     	 SB_HISTORIAL_ESTATUS_SOLICITUD          	 es IDENTIFICADOR

Linea 454 Columnas: 61-63     	 AS          	 es PALABRA_RESERVADA

Linea 454 Columnas: 64-66     	 ES          	 es IDENTIFICADOR

Linea 454 Columnas: 67-71     	 WITH          	 es PALABRA_RESERVADA

Linea 454 Columnas: 72-73     	 (          	 es OPERADOR

Linea 454 Columnas: 73-79     	 NOLOCK          	 es IDENTIFICADOR

Linea 454 Columnas: 79-80     	 )          	 es OPERADOR

Linea 455 Columnas: 15-20     	 WHERE          	 es PALABRA_RESERVADA

Linea 455 Columnas: 21-23     	 ES          	 es IDENTIFICADOR

Linea 455 Columnas: 23-24     	 .          	 es OPERADOR

Linea 455 Columnas: 24-37     	 ESTATUS_NUEVO          	 es IDENTIFICADOR

Linea 455 Columnas: 38-39     	 =          	 es OPERADOR

Linea 455 Columnas: 40-41     	 2          	 es ENTERO (value = 2)

Linea 456 Columnas: 21-24     	 AND          	 es PALABRA_RESERVADA

Linea 456 Columnas: 25-27     	 ES          	 es IDENTIFICADOR

Linea 456 Columnas: 27-28     	 .          	 es OPERADOR

Linea 456 Columnas: 28-40     	 NO_SOLICITUD          	 es IDENTIFICADOR

Linea 456 Columnas: 41-42     	 =          	 es OPERADOR

Linea 456 Columnas: 43-44     	 s          	 es IDENTIFICADOR

Linea 456 Columnas: 44-45     	 .          	 es OPERADOR

Linea 456 Columnas: 45-57     	 NO_SOLICITUD          	 es IDENTIFICADOR

Linea 457 Columnas: 15-20     	 ORDER          	 es PALABRA_RESERVADA

Linea 457 Columnas: 21-23     	 BY          	 es PALABRA_RESERVADA

Linea 457 Columnas: 24-26     	 ES          	 es IDENTIFICADOR

Linea 457 Columnas: 26-27     	 .          	 es OPERADOR

Linea 457 Columnas: 27-38     	 FEC_TRANSAC          	 es IDENTIFICADOR

Linea 457 Columnas: 39-43     	 DESC          	 es PALABRA_RESERVADA

Linea 457 Columnas: 43-44     	 )          	 es OPERADOR

Linea 457 Columnas: 45-47     	 AS          	 es PALABRA_RESERVADA

Linea 457 Columnas: 48-66     	 COMENTARIO_VISIBLE          	 es IDENTIFICADOR

Linea 457 Columnas: 66-67     	 ,          	 es OPERADOR

Linea 458 Columnas: 13-14     	 (          	 es OPERADOR

Linea 458 Columnas: 15-21     	 SELECT          	 es PALABRA_RESERVADA

Linea 458 Columnas: 22-25     	 TOP          	 es PALABRA_RESERVADA

Linea 458 Columnas: 26-27     	 1          	 es BOOLEANO (value = 1)

Linea 459 Columnas: 22-24     	 ES          	 es IDENTIFICADOR

Linea 459 Columnas: 24-25     	 .          	 es OPERADOR

Linea 459 Columnas: 25-35     	 COMENTARIO          	 es IDENTIFICADOR

Linea 460 Columnas: 15-19     	 FROM          	 es PALABRA_RESERVADA

Linea 460 Columnas: 20-25     	 Becas          	 es IDENTIFICADOR

Linea 460 Columnas: 25-26     	 .          	 es OPERADOR

Linea 460 Columnas: 26-29     	 dbo          	 es IDENTIFICADOR

Linea 460 Columnas: 29-30     	 .          	 es OPERADOR

Linea 460 Columnas: 30-60     	 SB_HISTORIAL_ESTATUS_SOLICITUD          	 es IDENTIFICADOR

Linea 460 Columnas: 61-63     	 AS          	 es PALABRA_RESERVADA

Linea 460 Columnas: 64-66     	 ES          	 es IDENTIFICADOR

Linea 460 Columnas: 67-71     	 WITH          	 es PALABRA_RESERVADA

Linea 460 Columnas: 72-73     	 (          	 es OPERADOR

Linea 460 Columnas: 73-79     	 NOLOCK          	 es IDENTIFICADOR

Linea 460 Columnas: 79-80     	 )          	 es OPERADOR

Linea 461 Columnas: 15-20     	 WHERE          	 es PALABRA_RESERVADA

Linea 461 Columnas: 21-23     	 ES          	 es IDENTIFICADOR

Linea 461 Columnas: 23-24     	 .          	 es OPERADOR

Linea 461 Columnas: 24-37     	 ESTATUS_NUEVO          	 es IDENTIFICADOR

Linea 461 Columnas: 38-39     	 =          	 es OPERADOR

Linea 461 Columnas: 40-41     	 2          	 es ENTERO (value = 2)

Linea 462 Columnas: 21-24     	 AND          	 es PALABRA_RESERVADA

Linea 462 Columnas: 25-27     	 ES          	 es IDENTIFICADOR

Linea 462 Columnas: 27-28     	 .          	 es OPERADOR

Linea 462 Columnas: 28-40     	 NO_SOLICITUD          	 es IDENTIFICADOR

Linea 462 Columnas: 41-42     	 =          	 es OPERADOR

Linea 462 Columnas: 43-44     	 s          	 es IDENTIFICADOR

Linea 462 Columnas: 44-45     	 .          	 es OPERADOR

Linea 462 Columnas: 45-57     	 NO_SOLICITUD          	 es IDENTIFICADOR

Linea 463 Columnas: 15-20     	 ORDER          	 es PALABRA_RESERVADA

Linea 463 Columnas: 21-23     	 BY          	 es PALABRA_RESERVADA

Linea 463 Columnas: 24-26     	 ES          	 es IDENTIFICADOR

Linea 463 Columnas: 26-27     	 .          	 es OPERADOR

Linea 463 Columnas: 27-38     	 FEC_TRANSAC          	 es IDENTIFICADOR

Linea 463 Columnas: 39-43     	 DESC          	 es PALABRA_RESERVADA

Linea 463 Columnas: 43-44     	 )          	 es OPERADOR

Linea 463 Columnas: 45-47     	 AS          	 es PALABRA_RESERVADA

Linea 463 Columnas: 48-58     	 COMENTARIO          	 es IDENTIFICADOR

Linea 463 Columnas: 58-59     	 ,          	 es OPERADOR

Linea 464 Columnas: 13-19     	 master          	 es IDENTIFICADOR

Linea 464 Columnas: 19-20     	 .          	 es OPERADOR

Linea 464 Columnas: 20-23     	 dbo          	 es IDENTIFICADOR

Linea 464 Columnas: 23-24     	 .          	 es OPERADOR

Linea 464 Columnas: 24-32     	 f_nombre          	 es IDENTIFICADOR

Linea 464 Columnas: 32-33     	 (          	 es OPERADOR

Linea 464 Columnas: 33-34     	 P          	 es IDENTIFICADOR

Linea 464 Columnas: 34-35     	 .          	 es OPERADOR

Linea 464 Columnas: 35-42     	 Nombres          	 es IDENTIFICADOR

Linea 464 Columnas: 42-43     	 ,          	 es OPERADOR

Linea 464 Columnas: 44-45     	 P          	 es IDENTIFICADOR

Linea 464 Columnas: 45-46     	 .          	 es OPERADOR

Linea 464 Columnas: 46-57     	 Primer_Apel          	 es IDENTIFICADOR

Linea 464 Columnas: 57-58     	 ,          	 es OPERADOR

Linea 464 Columnas: 59-60     	 P          	 es IDENTIFICADOR

Linea 464 Columnas: 60-61     	 .          	 es OPERADOR

Linea 464 Columnas: 61-73     	 Segundo_Apel          	 es IDENTIFICADOR

Linea 464 Columnas: 73-74     	 ,          	 es OPERADOR

Linea 464 Columnas: 75-76     	 P          	 es IDENTIFICADOR

Linea 464 Columnas: 76-77     	 .          	 es OPERADOR

Linea 464 Columnas: 77-88     	 Casada_Apel          	 es IDENTIFICADOR

Linea 464 Columnas: 88-89     	 ,          	 es OPERADOR

Linea 464 Columnas: 90-91     	 1          	 es BOOLEANO (value = 1)

Linea 464 Columnas: 91-92     	 )          	 es OPERADOR

Linea 464 Columnas: 93-95     	 AS          	 es PALABRA_RESERVADA

Linea 464 Columnas: 96-107     	 SOLICITANTE          	 es IDENTIFICADOR

Linea 464 Columnas: 107-108     	 ,          	 es OPERADOR

Linea 465 Columnas: 13-14     	 (          	 es OPERADOR

Linea 465 Columnas: 15-21     	 SELECT          	 es PALABRA_RESERVADA

Linea 465 Columnas: 22-25     	 TOP          	 es PALABRA_RESERVADA

Linea 465 Columnas: 26-27     	 1          	 es BOOLEANO (value = 1)

Linea 466 Columnas: 22-24     	 ES          	 es IDENTIFICADOR

Linea 466 Columnas: 24-25     	 .          	 es OPERADOR

Linea 466 Columnas: 25-32     	 USUARIO          	 es IDENTIFICADOR

Linea 467 Columnas: 15-19     	 FROM          	 es PALABRA_RESERVADA

Linea 467 Columnas: 20-25     	 Becas          	 es IDENTIFICADOR

Linea 467 Columnas: 25-26     	 .          	 es OPERADOR

Linea 467 Columnas: 26-29     	 dbo          	 es IDENTIFICADOR

Linea 467 Columnas: 29-30     	 .          	 es OPERADOR

Linea 467 Columnas: 30-60     	 SB_HISTORIAL_ESTATUS_SOLICITUD          	 es IDENTIFICADOR

Linea 467 Columnas: 61-63     	 AS          	 es PALABRA_RESERVADA

Linea 467 Columnas: 64-66     	 ES          	 es IDENTIFICADOR

Linea 467 Columnas: 67-71     	 WITH          	 es PALABRA_RESERVADA

Linea 467 Columnas: 72-73     	 (          	 es OPERADOR

Linea 467 Columnas: 73-79     	 NOLOCK          	 es IDENTIFICADOR

Linea 467 Columnas: 79-80     	 )          	 es OPERADOR

Linea 468 Columnas: 15-20     	 WHERE          	 es PALABRA_RESERVADA

Linea 468 Columnas: 21-23     	 ES          	 es IDENTIFICADOR

Linea 468 Columnas: 23-24     	 .          	 es OPERADOR

Linea 468 Columnas: 24-37     	 ESTATUS_NUEVO          	 es IDENTIFICADOR

Linea 468 Columnas: 38-39     	 =          	 es OPERADOR

Linea 468 Columnas: 40-41     	 2          	 es ENTERO (value = 2)

Linea 469 Columnas: 21-24     	 AND          	 es PALABRA_RESERVADA

Linea 469 Columnas: 25-27     	 ES          	 es IDENTIFICADOR

Linea 469 Columnas: 27-28     	 .          	 es OPERADOR

Linea 469 Columnas: 28-40     	 NO_SOLICITUD          	 es IDENTIFICADOR

Linea 469 Columnas: 41-42     	 =          	 es OPERADOR

Linea 469 Columnas: 43-44     	 s          	 es IDENTIFICADOR

Linea 469 Columnas: 44-45     	 .          	 es OPERADOR

Linea 469 Columnas: 45-57     	 NO_SOLICITUD          	 es IDENTIFICADOR

Linea 470 Columnas: 15-20     	 ORDER          	 es PALABRA_RESERVADA

Linea 470 Columnas: 21-23     	 BY          	 es PALABRA_RESERVADA

Linea 470 Columnas: 24-26     	 ES          	 es IDENTIFICADOR

Linea 470 Columnas: 26-27     	 .          	 es OPERADOR

Linea 470 Columnas: 27-38     	 FEC_TRANSAC          	 es IDENTIFICADOR

Linea 470 Columnas: 39-42     	 ASC          	 es PALABRA_RESERVADA

Linea 470 Columnas: 42-43     	 )          	 es OPERADOR

Linea 470 Columnas: 44-46     	 AS          	 es PALABRA_RESERVADA

Linea 470 Columnas: 47-54     	 USUARIO          	 es IDENTIFICADOR

Linea 470 Columnas: 54-55     	 ,          	 es OPERADOR

Linea 471 Columnas: 13-14     	 (          	 es OPERADOR

Linea 471 Columnas: 15-21     	 SELECT          	 es PALABRA_RESERVADA

Linea 471 Columnas: 22-25     	 TOP          	 es PALABRA_RESERVADA

Linea 471 Columnas: 26-27     	 1          	 es BOOLEANO (value = 1)

Linea 472 Columnas: 22-24     	 ES          	 es IDENTIFICADOR

Linea 472 Columnas: 24-25     	 .          	 es OPERADOR

Linea 472 Columnas: 25-36     	 FEC_TRANSAC          	 es IDENTIFICADOR

Linea 473 Columnas: 15-19     	 FROM          	 es PALABRA_RESERVADA

Linea 473 Columnas: 20-25     	 Becas          	 es IDENTIFICADOR

Linea 473 Columnas: 25-26     	 .          	 es OPERADOR

Linea 473 Columnas: 26-29     	 dbo          	 es IDENTIFICADOR

Linea 473 Columnas: 29-30     	 .          	 es OPERADOR

Linea 473 Columnas: 30-60     	 SB_HISTORIAL_ESTATUS_SOLICITUD          	 es IDENTIFICADOR

Linea 473 Columnas: 61-63     	 AS          	 es PALABRA_RESERVADA

Linea 473 Columnas: 64-66     	 ES          	 es IDENTIFICADOR

Linea 473 Columnas: 67-71     	 WITH          	 es PALABRA_RESERVADA

Linea 473 Columnas: 72-73     	 (          	 es OPERADOR

Linea 473 Columnas: 73-79     	 NOLOCK          	 es IDENTIFICADOR

Linea 473 Columnas: 79-80     	 )          	 es OPERADOR

Linea 474 Columnas: 15-20     	 WHERE          	 es PALABRA_RESERVADA

Linea 474 Columnas: 21-23     	 ES          	 es IDENTIFICADOR

Linea 474 Columnas: 23-24     	 .          	 es OPERADOR

Linea 474 Columnas: 24-37     	 ESTATUS_NUEVO          	 es IDENTIFICADOR

Linea 474 Columnas: 38-39     	 =          	 es OPERADOR

Linea 474 Columnas: 40-41     	 2          	 es ENTERO (value = 2)

Linea 475 Columnas: 21-24     	 AND          	 es PALABRA_RESERVADA

Linea 475 Columnas: 25-27     	 ES          	 es IDENTIFICADOR

Linea 475 Columnas: 27-28     	 .          	 es OPERADOR

Linea 475 Columnas: 28-40     	 NO_SOLICITUD          	 es IDENTIFICADOR

Linea 475 Columnas: 41-42     	 =          	 es OPERADOR

Linea 475 Columnas: 43-44     	 s          	 es IDENTIFICADOR

Linea 475 Columnas: 44-45     	 .          	 es OPERADOR

Linea 475 Columnas: 45-57     	 NO_SOLICITUD          	 es IDENTIFICADOR

Linea 476 Columnas: 15-20     	 ORDER          	 es PALABRA_RESERVADA

Linea 476 Columnas: 21-23     	 BY          	 es PALABRA_RESERVADA

Linea 476 Columnas: 24-26     	 ES          	 es IDENTIFICADOR

Linea 476 Columnas: 26-27     	 .          	 es OPERADOR

Linea 476 Columnas: 27-38     	 FEC_TRANSAC          	 es IDENTIFICADOR

Linea 476 Columnas: 39-42     	 ASC          	 es PALABRA_RESERVADA

Linea 476 Columnas: 42-43     	 )          	 es OPERADOR

Linea 476 Columnas: 44-46     	 AS          	 es PALABRA_RESERVADA

Linea 476 Columnas: 47-60     	 FECHA_TERMINO          	 es IDENTIFICADOR

Linea 476 Columnas: 60-61     	 ,          	 es OPERADOR

Linea 477 Columnas: 13-15     	 SE          	 es IDENTIFICADOR

Linea 477 Columnas: 15-16     	 .          	 es OPERADOR

Linea 477 Columnas: 16-22     	 Nombre          	 es IDENTIFICADOR

Linea 477 Columnas: 23-25     	 AS          	 es PALABRA_RESERVADA

Linea 477 Columnas: 26-30     	 SEDE          	 es IDENTIFICADOR

Linea 477 Columnas: 30-31     	 ,          	 es OPERADOR

Linea 478 Columnas: 13-14     	 P          	 es IDENTIFICADOR

Linea 478 Columnas: 14-15     	 .          	 es OPERADOR

Linea 478 Columnas: 15-25     	 NO_PERSONA          	 es IDENTIFICADOR

Linea 478 Columnas: 26-28     	 AS          	 es PALABRA_RESERVADA

Linea 478 Columnas: 29-43     	 NO_SOLICITANTE          	 es IDENTIFICADOR

Linea 478 Columnas: 43-44     	 ,          	 es OPERADOR

Linea 479 Columnas: 13-16     	 TES          	 es IDENTIFICADOR

Linea 479 Columnas: 16-17     	 .          	 es OPERADOR

Linea 479 Columnas: 17-32     	 NO_TIPO_ESTUDIO          	 es IDENTIFICADOR

Linea 479 Columnas: 32-33     	 ,          	 es OPERADOR

Linea 480 Columnas: 13-16     	 TES          	 es IDENTIFICADOR

Linea 480 Columnas: 16-17     	 .          	 es OPERADOR

Linea 480 Columnas: 17-29     	 TIPO_ESTUDIO          	 es IDENTIFICADOR

Linea 480 Columnas: 29-30     	 ,          	 es OPERADOR

Linea 481 Columnas: 13-14     	 s          	 es IDENTIFICADOR

Linea 481 Columnas: 14-15     	 .          	 es OPERADOR

Linea 481 Columnas: 15-27     	 NO_PROVEEDOR          	 es IDENTIFICADOR

Linea 481 Columnas: 28-30     	 AS          	 es PALABRA_RESERVADA

Linea 481 Columnas: 31-51     	 NO_TRABAJADOR_SOCIAL          	 es IDENTIFICADOR

Linea 481 Columnas: 51-52     	 ,          	 es OPERADOR

Linea 482 Columnas: 13-18     	 RTRIM          	 es IDENTIFICADOR

Linea 482 Columnas: 18-19     	 (          	 es OPERADOR

Linea 482 Columnas: 19-21     	 TS          	 es IDENTIFICADOR

Linea 482 Columnas: 21-22     	 .          	 es OPERADOR

Linea 482 Columnas: 22-38     	 NOMBRE_PROVEEDOR          	 es IDENTIFICADOR

Linea 482 Columnas: 38-39     	 )          	 es OPERADOR

Linea 482 Columnas: 40-41     	 +          	 es OPERADOR

Linea 482 Columnas: 42-45     	 '('          	 es CADENA (value = '(')

Linea 482 Columnas: 46-47     	 +          	 es OPERADOR

Linea 482 Columnas: 48-52     	 CAST          	 es PALABRA_RESERVADA

Linea 482 Columnas: 52-53     	 (          	 es OPERADOR

Linea 482 Columnas: 53-54     	 s          	 es IDENTIFICADOR

Linea 482 Columnas: 54-55     	 .          	 es OPERADOR

Linea 482 Columnas: 55-67     	 NO_PROVEEDOR          	 es IDENTIFICADOR

